Date,Team1AWAY,Team1Pts,Team2HOME,Team2Pts,Team1RANK,Team1GP,Team1W,Team1L,Team1MIN,Team1OFFRTG,Team1DEFRTG,Team1NETRTG,Team1AST%,Team1AST/TO,Team1AST_RATIO,Team1OREB%,Team1DREB%,Team1REB%,Team1TOV%,Team1EFG%,Team1TS%,Team1PACE,Team1PIE,Team2RANK,Team2GP,Team2W,Team2L,Team2MIN,Team2OFFRTG,Team2DEFRTG,Team2NETRTG,Team2AST%,Team2AST/TO,Team2AST_RATIO,Team2OREB%,Team2DREB%,Team2REB%,Team2TOV%,Team2EFG%,Team2TS%,Team2PACE,Team2PIE
"Sat, Oct 27, 2018",Utah Jazz,132,New Orleans Pelicans,111,10,7,4,3,336.0,111.0,106.4,4.6,59.5,1.47,17.0,28.0,76.4,52.6,15.7,54.0,58.5,102.86,53.8,10,7,4,3,336.0,114.3,113.3,1.0,59.6,1.88,18.2,29.6,73.4,51.3,13.5,54.4,57.9,106.71,50.3
"Sat, Oct 27, 2018",Chicago Bulls,97,Atlanta Hawks,85,21,8,2,6,389.0,108.0,116.5,-8.5,59.0,1.65,17.4,23.8,69.6,47.3,14.3,53.2,56.3,100.38,45.0,21,7,2,5,336.0,100.1,107.5,-7.4,62.6,1.32,17.0,21.1,71.5,46.4,17.2,51.6,54.6,108.50,45.5
"Sat, Oct 27, 2018",Indiana Pacers,119,Cleveland Cavaliers,107,5,8,5,3,384.0,112.1,105.5,6.6,53.7,1.67,17.6,28.0,68.6,49.2,14.4,56.0,57.7,97.13,53.8,27,7,1,6,336.0,108.9,116.5,-7.6,51.2,1.42,15.1,32.3,74.2,51.7,14.6,49.6,54.3,101.07,44.7
"Sat, Oct 27, 2018",Charlotte Hornets,103,Philadelphia 76ers,105,10,8,4,4,384.0,114.9,109.1,5.8,58.2,2.09,17.7,27.3,71.9,49.2,11.7,53.4,57.2,100.44,52.5,10,8,4,4,389.0,106.3,107.5,-1.2,67.3,1.83,18.4,27.3,73.9,51.1,14.0,50.0,54.1,104.39,51.1
"Sat, Oct 27, 2018",Phoenix Suns,96,Memphis Grizzlies,117,27,7,1,6,336.0,101.4,115.5,-14.1,66.4,1.38,18.3,21.7,75.9,48.1,17.9,51.7,55.7,102.14,40.6,10,6,4,2,288.0,104.9,101.5,3.4,65.7,1.73,17.6,23.9,73.5,47.9,13.8,50.0,54.8,98.67,51.6
"Sat, Oct 27, 2018",Portland Trail Blazers,111,Miami Heat,120,5,7,5,2,341.0,113.9,106.4,7.5,48.1,1.32,14.7,29.6,73.1,53.2,14.9,53.3,58.4,101.14,54.6,18,7,3,4,336.0,108.9,107.6,1.3,54.5,1.37,15.3,33.4,74.7,53.6,15.5,50.2,53.9,102.71,50.5
"Sat, Oct 27, 2018",Orlando Magic,91,Milwaukee Bucks,113,21,7,2,5,336.0,99.4,109.6,-10.2,65.8,1.80,17.7,27.1,74.0,48.9,13.7,46.5,49.7,101.07,44.7,2,7,7,0,336.0,113.2,98.2,15.0,61.2,1.57,18.5,26.4,74.7,53.4,16.2,56.5,59.6,106.00,59.9
"Sat, Oct 27, 2018",Los Angeles Lakers,106,San Antonio Spurs,110,18,8,3,5,389.0,112.4,112.5,-0.1,55.7,1.79,17.8,27.7,70.3,48.9,13.7,55.0,57.4,106.24,50.2,5,7,5,2,346.0,111.9,110.6,1.2,56.9,2.02,17.3,27.9,74.2,50.8,11.7,51.3,55.8,99.33,52.0
"Sun, Oct 28, 2018",Golden State Warriors,120,Brooklyn Nets,114,1,9,8,1,432.0,120.3,107.5,12.9,65.7,2.00,20.9,26.6,71.8,51.1,14.8,59.9,63.1,104.00,58.5,18,8,3,5,389.0,108.0,111.4,-3.4,62.9,1.46,17.9,28.9,67.5,48.7,17.1,53.2,56.0,99.15,48.2
"Sun, Oct 28, 2018",Utah Jazz,113,Dallas Mavericks,104,10,7,4,3,336.0,111.0,106.4,4.6,59.5,1.47,17.0,28.0,76.4,52.6,15.7,54.0,58.5,102.86,53.8,21,8,2,6,389.0,106.6,111.6,-5.0,58.7,1.45,16.7,28.7,78.2,51.3,15.8,51.5,54.9,103.16,46.6
"Sun, Oct 28, 2018",Phoenix Suns,110,Oklahoma City Thunder,117,27,7,1,6,336.0,101.4,115.5,-14.1,66.4,1.38,18.3,21.7,75.9,48.1,17.9,51.7,55.7,102.14,40.6,21,6,2,4,288.0,102.4,105.0,-2.7,50.6,1.30,14.0,32.9,71.8,50.8,14.8,47.2,50.7,106.08,47.4
"Sun, Oct 28, 2018",Washington Wizards,104,Los Angeles Clippers,136,27,7,1,6,341.0,104.4,114.3,-9.9,54.2,1.45,15.2,21.1,65.6,43.3,13.6,49.7,54.7,105.57,43.8,10,7,4,3,336.0,110.5,105.5,5.1,53.0,1.32,15.7,26.2,70.8,50.5,15.7,53.1,58.4,104.57,53.7
"Mon, Oct 29, 2018",Portland Trail Blazers,103,Indiana Pacers,93,5,7,5,2,341.0,113.9,106.4,7.5,48.1,1.32,14.7,29.6,73.1,53.2,14.9,53.3,58.4,101.14,54.6,5,8,5,3,384.0,112.1,105.5,6.6,53.7,1.67,17.6,28.0,68.6,49.2,14.4,56.0,57.7,97.13,53.8
"Mon, Oct 29, 2018",Atlanta Hawks,92,Philadelphia 76ers,113,21,7,2,5,336.0,100.1,107.5,-7.4,62.6,1.32,17.0,21.1,71.5,46.4,17.2,51.6,54.6,108.50,45.5,10,8,4,4,389.0,106.3,107.5,-1.2,67.3,1.83,18.4,27.3,73.9,51.1,14.0,50.0,54.1,104.39,51.1
"Mon, Oct 29, 2018",Sacramento Kings,123,Miami Heat,113,5,8,5,3,384.0,109.1,108.7,0.4,53.0,1.56,16.9,23.3,71.0,47.9,14.4,55.3,57.2,107.06,50.4,18,7,3,4,336.0,108.9,107.6,1.3,54.5,1.37,15.3,33.4,74.7,53.6,15.5,50.2,53.9,102.71,50.5
"Mon, Oct 29, 2018",Brooklyn Nets,96,New York Knicks,115,18,8,3,5,389.0,108.0,111.4,-3.4,62.9,1.46,17.9,28.9,67.5,48.7,17.1,53.2,56.0,99.15,48.2,21,8,2,6,384.0,105.2,109.8,-4.6,49.4,1.39,14.3,30.6,74.7,51.0,13.9,49.1,52.7,100.56,45.0
"Mon, Oct 29, 2018",Golden State Warriors,149,Chicago Bulls,124,1,9,8,1,432.0,120.3,107.5,12.9,65.7,2.00,20.9,26.6,71.8,51.1,14.8,59.9,63.1,104.00,58.5,21,8,2,6,389.0,108.0,116.5,-8.5,59.0,1.65,17.4,23.8,69.6,47.3,14.3,53.2,56.3,100.38,45.0
"Mon, Oct 29, 2018",Toronto Raptors,109,Milwaukee Bucks,124,2,8,7,1,384.0,114.5,106.7,7.8,58.1,1.85,18.1,28.4,68.3,49.5,13.5,54.5,57.8,102.31,55.9,2,7,7,0,336.0,113.2,98.2,15.0,61.2,1.57,18.5,26.4,74.7,53.4,16.2,56.5,59.6,106.00,59.9
"Mon, Oct 29, 2018",Los Angeles Lakers,120,Minnesota Timberwolves,124,18,8,3,5,389.0,112.4,112.5,-0.1,55.7,1.79,17.8,27.7,70.3,48.9,13.7,55.0,57.4,106.24,50.2,10,8,4,4,384.0,111.4,114.2,-2.8,55.6,1.64,16.1,31.3,66.2,48.7,13.4,50.7,55.7,103.94,49.9
"Mon, Oct 29, 2018",Dallas Mavericks,108,San Antonio Spurs,113,21,8,2,6,389.0,106.6,111.6,-5.0,58.7,1.45,16.7,28.7,78.2,51.3,15.8,51.5,54.9,103.16,46.6,5,7,5,2,346.0,111.9,110.6,1.2,56.9,2.02,17.3,27.9,74.2,50.8,11.7,51.3,55.8,99.33,52.0
"Mon, Oct 29, 2018",New Orleans Pelicans,111,Denver Nuggets,116,10,7,4,3,336.0,114.3,113.3,1.0,59.6,1.88,18.2,29.6,73.4,51.3,13.5,54.4,57.9,106.71,50.3,4,7,6,1,341.0,109.3,102.1,7.2,59.0,1.76,17.2,31.3,77.8,54.0,13.7,50.5,54.5,101.77,55.0
"Tue, Oct 30, 2018",Miami Heat,113,Charlotte Hornets,125,18,7,3,4,336.0,108.9,107.6,1.3,54.5,1.37,15.3,33.4,74.7,53.6,15.5,50.2,53.9,102.71,50.5,10,8,4,4,384.0,114.9,109.1,5.8,58.2,2.09,17.7,27.3,71.9,49.2,11.7,53.4,57.2,100.44,52.5
"Tue, Oct 30, 2018",Atlanta Hawks,114,Cleveland Cavaliers,136,21,7,2,5,336.0,100.1,107.5,-7.4,62.6,1.32,17.0,21.1,71.5,46.4,17.2,51.6,54.6,108.50,45.5,27,7,1,6,336.0,108.9,116.5,-7.6,51.2,1.42,15.1,32.3,74.2,51.7,14.6,49.6,54.3,101.07,44.7
"Tue, Oct 30, 2018",Sacramento Kings,107,Orlando Magic,99,5,8,5,3,384.0,109.1,108.7,0.4,53.0,1.56,16.9,23.3,71.0,47.9,14.4,55.3,57.2,107.06,50.4,21,7,2,5,336.0,99.4,109.6,-10.2,65.8,1.80,17.7,27.1,74.0,48.9,13.7,46.5,49.7,101.07,44.7
"Tue, Oct 30, 2018",Detroit Pistons,105,Boston Celtics,108,10,7,4,3,346.0,107.6,108.7,-1.1,47.7,1.34,13.8,31.0,75.5,52.3,13.9,48.9,53.1,100.37,46.2,5,7,5,2,336.0,100.8,96.2,4.6,61.7,1.66,16.7,24.9,75.8,50.6,13.6,47.9,51.7,101.50,53.2
"Tue, Oct 30, 2018",Philadelphia 76ers,112,Toronto Raptors,129,10,8,4,4,389.0,106.3,107.5,-1.2,67.3,1.83,18.4,27.3,73.9,51.1,14.0,50.0,54.1,104.39,51.1,2,8,7,1,384.0,114.5,106.7,7.8,58.1,1.85,18.1,28.4,68.3,49.5,13.5,54.5,57.8,102.31,55.9
"Tue, Oct 30, 2018",Portland Trail Blazers,104,Houston Rockets,85,5,7,5,2,341.0,113.9,106.4,7.5,48.1,1.32,14.7,29.6,73.1,53.2,14.9,53.3,58.4,101.14,54.6,27,6,1,5,288.0,103.9,113.5,-9.6,54.8,1.50,15.2,27.4,69.9,46.4,13.7,48.7,51.6,102.17,41.0
"Tue, Oct 30, 2018",Washington Wizards,95,Memphis Grizzlies,107,27,7,1,6,341.0,104.4,114.3,-9.9,54.2,1.45,15.2,21.1,65.6,43.3,13.6,49.7,54.7,105.57,43.8,10,6,4,2,288.0,104.9,101.5,3.4,65.7,1.73,17.6,23.9,73.5,47.9,13.8,50.0,54.8,98.67,51.6
"Tue, Oct 30, 2018",Los Angeles Clippers,110,Oklahoma City Thunder,128,10,7,4,3,336.0,110.5,105.5,5.1,53.0,1.32,15.7,26.2,70.8,50.5,15.7,53.1,58.4,104.57,53.7,21,6,2,4,288.0,102.4,105.0,-2.7,50.6,1.30,14.0,32.9,71.8,50.8,14.8,47.2,50.7,106.08,47.4
"Wed, Oct 31, 2018",Detroit Pistons,119,Brooklyn Nets,120,10,7,4,3,346.0,107.6,108.7,-1.1,47.7,1.34,13.8,31.0,75.5,52.3,13.9,48.9,53.1,100.37,46.2,18,8,3,5,389.0,108.0,111.4,-3.4,62.9,1.46,17.9,28.9,67.5,48.7,17.1,53.2,56.0,99.15,48.2
"Wed, Oct 31, 2018",Denver Nuggets,108,Chicago Bulls,107,4,7,6,1,341.0,109.3,102.1,7.2,59.0,1.76,17.2,31.3,77.8,54.0,13.7,50.5,54.5,101.77,55.0,21,8,2,6,389.0,108.0,116.5,-8.5,59.0,1.65,17.4,23.8,69.6,47.3,14.3,53.2,56.3,100.38,45.0
"Wed, Oct 31, 2018",Utah Jazz,125,Minnesota Timberwolves,128,10,7,4,3,336.0,111.0,106.4,4.6,59.5,1.47,17.0,28.0,76.4,52.6,15.7,54.0,58.5,102.86,53.8,10,8,4,4,384.0,111.4,114.2,-2.8,55.6,1.64,16.1,31.3,66.2,48.7,13.4,50.7,55.7,103.94,49.9
"Wed, Oct 31, 2018",Indiana Pacers,107,New York Knicks,101,5,8,5,3,384.0,112.1,105.5,6.6,53.7,1.67,17.6,28.0,68.6,49.2,14.4,56.0,57.7,97.13,53.8,21,8,2,6,384.0,105.2,109.8,-4.6,49.4,1.39,14.3,30.6,74.7,51.0,13.9,49.1,52.7,100.56,45.0
"Wed, Oct 31, 2018",New Orleans Pelicans,121,Golden State Warriors,131,10,7,4,3,336.0,114.3,113.3,1.0,59.6,1.88,18.2,29.6,73.4,51.3,13.5,54.4,57.9,106.71,50.3,1,9,8,1,432.0,120.3,107.5,12.9,65.7,2.00,20.9,26.6,71.8,51.1,14.8,59.9,63.1,104.00,58.5
"Wed, Oct 31, 2018",Dallas Mavericks,113,Los Angeles Lakers,114,21,8,2,6,389.0,106.6,111.6,-5.0,58.7,1.45,16.7,28.7,78.2,51.3,15.8,51.5,54.9,103.16,46.6,18,8,3,5,389.0,112.4,112.5,-0.1,55.7,1.79,17.8,27.7,70.3,48.9,13.7,55.0,57.4,106.24,50.2
"Wed, Oct 31, 2018",San Antonio Spurs,120,Phoenix Suns,90,5,7,5,2,346.0,111.9,110.6,1.2,56.9,2.02,17.3,27.9,74.2,50.8,11.7,51.3,55.8,99.33,52.0,27,7,1,6,336.0,101.4,115.5,-14.1,66.4,1.38,18.3,21.7,75.9,48.1,17.9,51.7,55.7,102.14,40.6
"Thu, Nov 1, 2018",Oklahoma City Thunder,111,Charlotte Hornets,107,1,15,12,3,720.0,110.3,100.3,10.0,54.8,1.68,16.5,31.4,73.6,52.2,13.7,51.6,54.6,101.50,55.1,15,14,7,7,682.0,110.6,107.7,2.9,57.2,1.84,17.2,26.4,73.2,49.9,12.7,52.5,56.3,101.60,51.0
"Thu, Nov 1, 2018",Denver Nuggets,110,Cleveland Cavaliers,91,6,15,9,6,720.0,112.3,104.7,7.7,65.6,1.92,19.5,32.6,73.8,53.2,14.6,53.1,56.0,97.10,54.3,27,14,3,11,672.0,103.9,112.8,-8.8,49.8,1.30,14.6,29.1,72.6,50.1,15.1,49.3,52.8,95.82,43.8
"Thu, Nov 1, 2018",Los Angeles Clippers,113,Philadelphia 76ers,122,4,14,11,3,687.0,114.3,109.1,5.3,53.2,1.70,16.1,27.9,71.5,50.4,12.8,52.6,57.5,101.45,52.4,1,16,12,4,783.0,110.8,107.4,3.5,65.2,1.60,18.4,26.8,72.9,51.3,15.7,53.8,58.6,102.34,54.9
"Thu, Nov 1, 2018",Sacramento Kings,146,Atlanta Hawks,115,22,13,5,8,624.0,107.6,112.1,-4.5,58.8,1.76,17.6,25.6,70.7,47.9,13.6,52.2,55.2,105.19,47.7,27,16,3,13,768.0,101.1,111.7,-10.6,62.0,1.33,17.0,25.4,70.2,47.2,17.3,49.8,53.6,106.00,44.2
"Thu, Nov 1, 2018",Milwaukee Bucks,113,Boston Celtics,117,10,14,8,6,677.0,116.8,108.9,7.9,61.3,1.92,19.1,26.8,77.7,52.7,13.8,56.7,59.6,102.98,54.3,15,15,7,8,730.0,109.5,105.9,3.5,61.2,1.90,18.2,26.8,73.8,49.9,13.2,53.1,56.0,99.62,52.3
"Thu, Nov 1, 2018",New Orleans Pelicans,119,Portland Trail Blazers,132,15,16,7,9,768.0,111.5,110.6,0.9,61.4,1.65,17.9,33.0,72.9,53.2,15.3,52.1,56.3,103.75,51.7,10,15,8,7,720.0,110.2,110.9,-0.6,50.9,1.46,15.1,30.2,74.3,51.9,14.1,51.0,54.8,100.57,48.5
"Fri, Nov 2, 2018",Los Angeles Clippers,120,Orlando Magic,95,4,14,11,3,687.0,114.3,109.1,5.3,53.2,1.70,16.1,27.9,71.5,50.4,12.8,52.6,57.5,101.45,52.4,6,16,9,7,768.0,109.4,108.1,1.2,64.6,1.97,19.6,23.5,71.6,47.9,13.7,54.0,57.0,98.91,51.6
"Fri, Nov 2, 2018",Houston Rockets,119,Brooklyn Nets,111,6,15,9,6,730.0,115.5,111.9,3.6,55.3,1.45,16.3,30.6,68.2,49.2,15.4,55.2,58.8,94.72,50.4,22,15,5,10,730.0,109.6,110.3,-0.6,53.9,1.58,15.5,30.4,70.6,49.4,13.5,50.6,54.3,99.88,47.1
"Fri, Nov 2, 2018",Indiana Pacers,107,Chicago Bulls,105,10,14,8,6,672.0,105.6,103.1,2.5,62.4,1.67,18.0,27.0,77.0,51.7,14.9,51.5,54.8,98.93,52.0,27,15,3,12,730.0,97.5,107.0,-9.6,57.9,1.38,16.2,20.6,72.8,46.7,15.3,48.1,52.0,100.96,44.6
"Fri, Nov 2, 2018",Oklahoma City Thunder,134,Washington Wizards,111,1,15,12,3,720.0,110.3,100.3,10.0,54.8,1.68,16.5,31.4,73.6,52.2,13.7,51.6,54.6,101.50,55.1,15,15,7,8,725.0,108.4,112.5,-4.1,60.3,1.77,17.6,26.0,69.1,47.1,13.6,52.3,55.9,102.95,48.9
"Fri, Nov 2, 2018",New York Knicks,118,Dallas Mavericks,106,22,15,5,10,730.0,106.5,112.5,-5.9,46.0,1.21,13.3,30.5,70.3,50.1,14.7,48.4,53.3,101.06,44.7,10,12,8,4,576.0,110.4,104.5,6.0,57.0,1.33,16.3,28.5,72.6,51.7,16.6,54.6,58.7,99.46,54.3
"Fri, Nov 2, 2018",Memphis Grizzlies,110,Utah Jazz,100,6,15,9,6,740.0,107.7,106.3,1.4,61.3,1.78,18.2,23.0,71.4,47.2,13.8,52.7,56.1,95.32,51.0,15,16,7,9,768.0,102.6,108.5,-5.9,63.1,1.50,17.4,25.8,74.6,49.6,15.8,51.2,54.4,99.50,47.6
"Fri, Nov 2, 2018",Toronto Raptors,107,Phoenix Suns,98,1,15,12,3,730.0,114.8,106.8,8.0,57.4,1.61,18.1,28.9,72.0,51.6,15.5,56.9,60.2,100.87,54.6,27,15,3,12,725.0,103.2,110.8,-7.6,56.8,1.43,16.9,22.3,68.7,45.9,15.7,52.1,55.0,99.48,45.2
"Fri, Nov 2, 2018",Minnesota Timberwolves,99,Golden State Warriors,116,15,14,7,7,672.0,105.9,105.1,0.8,59.6,1.76,17.1,28.1,71.2,49.4,13.4,49.8,53.5,100.36,50.9,15,14,7,7,682.0,110.7,111.1,-0.4,62.8,1.78,18.6,27.9,72.4,51.3,14.6,53.3,57.3,98.74,51.2
"Sat, Nov 3, 2018",Detroit Pistons,99,Philadelphia 76ers,109,10,12,8,4,586.0,109.3,105.6,3.7,57.2,1.57,16.3,31.1,75.7,52.1,14.3,50.5,54.2,100.51,50.2,1,16,12,4,783.0,110.8,107.4,3.5,65.2,1.60,18.4,26.8,72.9,51.3,15.7,53.8,58.6,102.34,54.9
"Sat, Nov 3, 2018",Cleveland Cavaliers,94,Charlotte Hornets,126,27,14,3,11,672.0,103.9,112.8,-8.8,49.8,1.30,14.6,29.1,72.6,50.1,15.1,49.3,52.8,95.82,43.8,15,14,7,7,682.0,110.6,107.7,2.9,57.2,1.84,17.2,26.4,73.2,49.9,12.7,52.5,56.3,101.60,51.0
"Sat, Nov 3, 2018",Boston Celtics,101,Indiana Pacers,102,15,15,7,8,730.0,109.5,105.9,3.5,61.2,1.90,18.2,26.8,73.8,49.9,13.2,53.1,56.0,99.62,52.3,10,14,8,6,672.0,105.6,103.1,2.5,62.4,1.67,18.0,27.0,77.0,51.7,14.9,51.5,54.8,98.93,52.0
"Sat, Nov 3, 2018",Miami Heat,118,Atlanta Hawks,123,22,14,5,9,677.0,103.9,106.6,-2.7,57.3,1.38,15.8,28.7,71.1,49.4,15.6,50.1,53.3,102.13,47.7,27,16,3,13,768.0,101.1,111.7,-10.6,62.0,1.33,17.0,25.4,70.2,47.2,17.3,49.8,53.6,106.00,44.2
"Sat, Nov 3, 2018",Houston Rockets,96,Chicago Bulls,88,6,15,9,6,730.0,115.5,111.9,3.6,55.3,1.45,16.3,30.6,68.2,49.2,15.4,55.2,58.8,94.72,50.4,27,15,3,12,730.0,97.5,107.0,-9.6,57.9,1.38,16.2,20.6,72.8,46.7,15.3,48.1,52.0,100.96,44.6
"Sat, Nov 3, 2018",New Orleans Pelicans,95,San Antonio Spurs,109,15,16,7,9,768.0,111.5,110.6,0.9,61.4,1.65,17.9,33.0,72.9,53.2,15.3,52.1,56.3,103.75,51.7,22,15,5,10,720.0,107.1,112.9,-5.8,58.9,1.85,17.1,26.6,73.4,49.5,12.7,49.8,53.8,98.73,46.5
"Sat, Nov 3, 2018",Utah Jazz,88,Denver Nuggets,103,15,16,7,9,768.0,102.6,108.5,-5.9,63.1,1.50,17.4,25.8,74.6,49.6,15.8,51.2,54.4,99.50,47.6,6,15,9,6,720.0,112.3,104.7,7.7,65.6,1.92,19.5,32.6,73.8,53.2,14.6,53.1,56.0,97.10,54.3
"Sat, Nov 3, 2018",Los Angeles Lakers,114,Portland Trail Blazers,110,5,14,10,4,672.0,105.0,103.5,1.5,55.1,1.34,16.2,26.8,72.6,50.7,16.2,52.0,54.9,102.61,50.9,10,15,8,7,720.0,110.2,110.9,-0.6,50.9,1.46,15.1,30.2,74.3,51.9,14.1,51.0,54.8,100.57,48.5
"Sun, Nov 4, 2018",Sacramento Kings,109,Milwaukee Bucks,144,22,13,5,8,624.0,107.6,112.1,-4.5,58.8,1.76,17.6,25.6,70.7,47.9,13.6,52.2,55.2,105.19,47.7,10,14,8,6,677.0,116.8,108.9,7.9,61.3,1.92,19.1,26.8,77.7,52.7,13.8,56.7,59.6,102.98,54.3
"Sun, Nov 4, 2018",Philadelphia 76ers,97,Brooklyn Nets,122,1,16,12,4,783.0,110.8,107.4,3.5,65.2,1.60,18.4,26.8,72.9,51.3,15.7,53.8,58.6,102.34,54.9,22,15,5,10,730.0,109.6,110.3,-0.6,53.9,1.58,15.5,30.4,70.6,49.4,13.5,50.6,54.3,99.88,47.1
"Sun, Nov 4, 2018",New York Knicks,95,Washington Wizards,108,22,15,5,10,730.0,106.5,112.5,-5.9,46.0,1.21,13.3,30.5,70.3,50.1,14.7,48.4,53.3,101.06,44.7,15,15,7,8,725.0,108.4,112.5,-4.1,60.3,1.77,17.6,26.0,69.1,47.1,13.6,52.3,55.9,102.95,48.9
"Sun, Nov 4, 2018",Orlando Magic,117,San Antonio Spurs,110,6,16,9,7,768.0,109.4,108.1,1.2,64.6,1.97,19.6,23.5,71.6,47.9,13.7,54.0,57.0,98.91,51.6,22,15,5,10,720.0,107.1,112.9,-5.8,58.9,1.85,17.1,26.6,73.4,49.5,12.7,49.8,53.8,98.73,46.5
"Sun, Nov 4, 2018",Memphis Grizzlies,100,Phoenix Suns,102,6,15,9,6,740.0,107.7,106.3,1.4,61.3,1.78,18.2,23.0,71.4,47.2,13.8,52.7,56.1,95.32,51.0,27,15,3,12,725.0,103.2,110.8,-7.6,56.8,1.43,16.9,22.3,68.7,45.9,15.7,52.1,55.0,99.48,45.2
"Sun, Nov 4, 2018",Minnesota Timberwolves,81,Portland Trail Blazers,111,15,14,7,7,672.0,105.9,105.1,0.8,59.6,1.76,17.1,28.1,71.2,49.4,13.4,49.8,53.5,100.36,50.9,10,15,8,7,720.0,110.2,110.9,-0.6,50.9,1.46,15.1,30.2,74.3,51.9,14.1,51.0,54.8,100.57,48.5
"Sun, Nov 4, 2018",Toronto Raptors,121,Los Angeles Lakers,107,1,15,12,3,730.0,114.8,106.8,8.0,57.4,1.61,18.1,28.9,72.0,51.6,15.5,56.9,60.2,100.87,54.6,5,14,10,4,672.0,105.0,103.5,1.5,55.1,1.34,16.2,26.8,72.6,50.7,16.2,52.0,54.9,102.61,50.9
"Mon, Nov 5, 2018",Miami Heat,120,Detroit Pistons,115,22,14,5,9,677.0,103.9,106.6,-2.7,57.3,1.38,15.8,28.7,71.1,49.4,15.6,50.1,53.3,102.13,47.7,10,12,8,4,586.0,109.3,105.6,3.7,57.2,1.57,16.3,31.1,75.7,52.1,14.3,50.5,54.2,100.51,50.2
"Mon, Nov 5, 2018",Houston Rockets,98,Indiana Pacers,94,6,15,9,6,730.0,115.5,111.9,3.6,55.3,1.45,16.3,30.6,68.2,49.2,15.4,55.2,58.8,94.72,50.4,10,14,8,6,672.0,105.6,103.1,2.5,62.4,1.67,18.0,27.0,77.0,51.7,14.9,51.5,54.8,98.93,52.0
"Mon, Nov 5, 2018",Cleveland Cavaliers,100,Orlando Magic,102,27,14,3,11,672.0,103.9,112.8,-8.8,49.8,1.30,14.6,29.1,72.6,50.1,15.1,49.3,52.8,95.82,43.8,6,16,9,7,768.0,109.4,108.1,1.2,64.6,1.97,19.6,23.5,71.6,47.9,13.7,54.0,57.0,98.91,51.6
"Mon, Nov 5, 2018",Chicago Bulls,116,New York Knicks,115,27,15,3,12,730.0,97.5,107.0,-9.6,57.9,1.38,16.2,20.6,72.8,46.7,15.3,48.1,52.0,100.96,44.6,22,15,5,10,730.0,106.5,112.5,-5.9,46.0,1.21,13.3,30.5,70.3,50.1,14.7,48.4,53.3,101.06,44.7
"Mon, Nov 5, 2018",New Orleans Pelicans,116,Oklahoma City Thunder,122,15,16,7,9,768.0,111.5,110.6,0.9,61.4,1.65,17.9,33.0,72.9,53.2,15.3,52.1,56.3,103.75,51.7,1,15,12,3,720.0,110.3,100.3,10.0,54.8,1.68,16.5,31.4,73.6,52.2,13.7,51.6,54.6,101.50,55.1
"Mon, Nov 5, 2018",Boston Celtics,107,Denver Nuggets,115,15,15,7,8,730.0,109.5,105.9,3.5,61.2,1.90,18.2,26.8,73.8,49.9,13.2,53.1,56.0,99.62,52.3,6,15,9,6,720.0,112.3,104.7,7.7,65.6,1.92,19.5,32.6,73.8,53.2,14.6,53.1,56.0,97.10,54.3
"Mon, Nov 5, 2018",Toronto Raptors,124,Utah Jazz,111,1,15,12,3,730.0,114.8,106.8,8.0,57.4,1.61,18.1,28.9,72.0,51.6,15.5,56.9,60.2,100.87,54.6,15,16,7,9,768.0,102.6,108.5,-5.9,63.1,1.50,17.4,25.8,74.6,49.6,15.8,51.2,54.4,99.50,47.6
"Mon, Nov 5, 2018",Memphis Grizzlies,101,Golden State Warriors,117,6,15,9,6,740.0,107.7,106.3,1.4,61.3,1.78,18.2,23.0,71.4,47.2,13.8,52.7,56.1,95.32,51.0,15,14,7,7,682.0,110.7,111.1,-0.4,62.8,1.78,18.6,27.9,72.4,51.3,14.6,53.3,57.3,98.74,51.2
"Mon, Nov 5, 2018",Minnesota Timberwolves,109,Los Angeles Clippers,120,15,14,7,7,672.0,105.9,105.1,0.8,59.6,1.76,17.1,28.1,71.2,49.4,13.4,49.8,53.5,100.36,50.9,4,14,11,3,687.0,114.3,109.1,5.3,53.2,1.70,16.1,27.9,71.5,50.4,12.8,52.6,57.5,101.45,52.4
"Tue, Nov 6, 2018",Atlanta Hawks,102,Charlotte Hornets,113,27,16,3,13,768.0,101.1,111.7,-10.6,62.0,1.33,17.0,25.4,70.2,47.2,17.3,49.8,53.6,106.00,44.2,15,14,7,7,682.0,110.6,107.7,2.9,57.2,1.84,17.2,26.4,73.2,49.9,12.7,52.5,56.3,101.60,51.0
"Tue, Nov 6, 2018",Washington Wizards,100,Dallas Mavericks,119,15,15,7,8,725.0,108.4,112.5,-4.1,60.3,1.77,17.6,26.0,69.1,47.1,13.6,52.3,55.9,102.95,48.9,10,12,8,4,576.0,110.4,104.5,6.0,57.0,1.33,16.3,28.5,72.6,51.7,16.6,54.6,58.7,99.46,54.3
"Tue, Nov 6, 2018",Brooklyn Nets,104,Phoenix Suns,82,22,15,5,10,730.0,109.6,110.3,-0.6,53.9,1.58,15.5,30.4,70.6,49.4,13.5,50.6,54.3,99.88,47.1,27,15,3,12,725.0,103.2,110.8,-7.6,56.8,1.43,16.9,22.3,68.7,45.9,15.7,52.1,55.0,99.48,45.2
"Tue, Nov 6, 2018",Milwaukee Bucks,103,Portland Trail Blazers,118,10,14,8,6,677.0,116.8,108.9,7.9,61.3,1.92,19.1,26.8,77.7,52.7,13.8,56.7,59.6,102.98,54.3,10,15,8,7,720.0,110.2,110.9,-0.6,50.9,1.46,15.1,30.2,74.3,51.9,14.1,51.0,54.8,100.57,48.5
