TEAM_ABBREVIATION,GAME_ID,MATCHUP,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PLUS_MINUS
GSW,0021800415,GSW vs. TOR,L,239,93,39,82,0.476,6,26.0,0.231,9,13,0.692,5.0,35.0,40.0,28,5.0,11,19,18,-20.0
GSW,0021800400,GSW vs. MIN,W,239,116,39,93,0.419,19,43.0,0.442,19,21,0.905,14.0,35.0,49.0,25,6.0,5,16,26,8.0
GSW,0021800377,GSW @ MIL,W,241,105,40,89,0.449,19,46.0,0.413,6,7,0.857,6.0,37.0,43.0,32,7.0,6,17,20,10.0
GSW,0021800355,GSW @ CLE,W,240,129,45,85,0.529,18,34.0,0.529,21,24,0.875,9.0,37.0,46.0,29,6.0,5,8,17,24.0
GSW,0021800344,GSW @ ATL,W,240,128,48,82,0.585,13,24.0,0.542,19,22,0.864,6.0,33.0,39.0,33,10.0,8,20,24,17.0
GSW,0021800331,GSW @ DET,L,239,102,39,85,0.459,6,26.0,0.231,18,21,0.857,8.0,36.0,44.0,23,6.0,5,14,22,-9.0
GSW,0021800316,GSW @ TOR,L,265,128,50,103,0.485,11,30.0,0.367,17,20,0.85,17.0,29.0,46.0,27,6.0,5,14,22,-3.0
GSW,0021800300,GSW vs. ORL,W,240,116,41,84,0.488,13,35.0,0.371,21,23,0.913,10.0,36.0,46.0,21,8.0,7,14,19,6.0
GSW,0021800285,GSW vs. SAC,W,238,117,41,88,0.466,10,34.0,0.294,25,29,0.862,12.0,42.0,54.0,28,5.0,6,14,24,1.0
GSW,0021800277,GSW vs. POR,W,241,125,48,85,0.565,17,32.0,0.531,12,16,0.75,6.0,37.0,43.0,29,11.0,10,15,22,28.0
GSW,0021800264,GSW vs. OKC,L,241,95,36,83,0.434,7,29.0,0.241,16,24,0.667,7.0,35.0,42.0,24,7.0,10,17,18,-28.0
GSW,0021800238,GSW @ SAS,L,239,92,35,86,0.407,5,26.0,0.192,17,21,0.81,10.0,36.0,46.0,20,6.0,4,11,17,-12.0
GSW,0021800232,GSW @ DAL,L,241,109,42,94,0.447,9,33.0,0.273,16,17,0.941,12.0,35.0,47.0,24,6.0,6,12,27,-3.0
GSW,0021800213,GSW @ HOU,L,238,86,32,76,0.421,4,18.0,0.222,18,22,0.818,12.0,32.0,44.0,18,2.0,5,16,24,-21.0
GSW,0021800201,GSW vs. ATL,W,241,110,39,91,0.429,12,27.0,0.444,20,21,0.952,13.0,35.0,48.0,28,8.0,6,13,20,7.0
GSW,0021800198,GSW @ LAC,L,265,116,44,94,0.468,12,31.0,0.387,16,23,0.696,11.0,35.0,46.0,27,7.0,8,17,25,-5.0
GSW,0021800182,GSW vs. BKN,W,240,116,46,83,0.554,7,16.0,0.438,17,21,0.81,6.0,30.0,36.0,27,9.0,7,10,24,16.0
GSW,0021800166,GSW vs. MIL,L,239,111,42,87,0.483,10,28.0,0.357,17,22,0.773,8.0,30.0,38.0,31,5.0,6,18,22,-23.0
GSW,0021800147,GSW vs. MEM,W,240,117,41,81,0.506,13,24.0,0.542,22,23,0.957,8.0,38.0,46.0,29,4.0,4,13,25,16.0
GSW,0021800124,GSW vs. MIN,W,239,116,43,88,0.489,13,34.0,0.382,17,22,0.773,12.0,49.0,61.0,31,3.0,9,16,16,17.0
GSW,0021800108,GSW vs. NOP,W,240,131,47,89,0.528,16,32.0,0.5,21,30,0.7,12.0,34.0,46.0,39,10.0,4,17,24,10.0
GSW,0021800091,GSW @ CHI,W,241,149,53,96,0.552,24,45.0,0.533,19,26,0.731,8.0,41.0,49.0,34,9.0,7,7,29,25.0
GSW,0021800083,GSW @ BKN,W,239,120,44,89,0.494,11,33.0,0.333,21,24,0.875,12.0,35.0,47.0,28,11.0,7,12,16,6.0
GSW,0021800068,GSW @ NYK,W,240,128,51,87,0.586,16,33.0,0.485,10,12,0.833,6.0,33.0,39.0,26,10.0,6,14,16,28.0
GSW,0021800062,GSW vs. WAS,W,243,144,53,92,0.576,15,33.0,0.455,23,25,0.92,10.0,38.0,48.0,37,6.0,5,15,22,22.0
GSW,0021800047,GSW vs. PHX,W,240,123,45,88,0.511,14,37.0,0.378,19,26,0.731,7.0,33.0,40.0,35,12.0,4,14,24,20.0
GSW,0021800038,GSW @ DEN,L,239,98,36,79,0.456,7,29.0,0.241,19,24,0.792,6.0,34.0,40.0,22,4.0,6,18,29,-2.0
GSW,0021800024,GSW @ UTA,W,240,124,49,87,0.563,10,19.0,0.526,16,18,0.889,8.0,35.0,43.0,27,10.0,6,16,23,1.0
GSW,0021800002,GSW vs. OKC,W,241,108,42,95,0.442,7,26.0,0.269,17,18,0.944,17.0,41.0,58.0,28,7.0,7,21,29,8.0
GSW,1521800068,GSW vs. SAC,L,200,67,23,77,0.299,7,38.0,0.184,14,21,0.667,14.0,27.0,41.0,13,15.0,3,12,17,6.0
GSW,1521800053,GSW @ CHA,L,199,69,28,81,0.346,6,35.0,0.171,7,8,0.875,13.0,27.0,40.0,17,7.0,3,10,17,-13.2
GSW,1521800036,GSW @ DAL,L,200,71,28,78,0.359,6,23.0,0.261,9,12,0.75,12.0,22.0,34.0,16,14.0,4,14,29,-23.8
GSW,1521800026,GSW @ HOU,L,200,81,30,79,0.38,7,26.0,0.269,14,20,0.7,11.0,34.0,45.0,11,12.0,9,15,32,4.6
GSW,1521800010,GSW vs. LAC,W,201,77,25,73,0.342,10,28.0,0.357,17,22,0.773,8.0,30.0,38.0,13,8.0,8,7,23,4.0
GSW,1321800005,GSW vs. LAL,W,240,77,30,80,0.375,10,38.0,0.263,7,10,0.7,11.0,25.0,36.0,16,15.0,8,11,24,6.0
GSW,1321800004,GSW @ SAC,W,241,71,26,71,0.366,7,23.0,0.304,12,13,0.923,9.0,34.0,43.0,14,9.0,9,9,20,20.2
GSW,1321800001,GSW vs. MIA,W,242,79,29,72,0.403,8,26.0,0.308,13,20,0.65,5.0,36.0,41.0,16,10.0,4,12,26,10.0
HOU,0021801218,HOU @ OKC,L,239,111,38,88,0.432,18,53.0,0.34,17,20,0.85,9.0,33.0,42.0,18,7.0,7,11,21,-1.0
HOU,0021801200,HOU vs. PHX,W,240,149,53,100,0.53,27,57.0,0.474,16,21,0.762,12.0,40.0,52.0,34,12.0,5,9,16,36.0
HOU,0021801184,HOU vs. NYK,W,241,120,43,101,0.426,22,59.0,0.373,12,17,0.706,7.0,41.0,48.0,26,8.0,2,6,21,24.0
HOU,0021801176,HOU @ LAC,W,239,135,47,88,0.534,18,38.0,0.474,23,29,0.793,12.0,36.0,48.0,22,6.0,7,16,29,32.0
HOU,0021801163,HOU @ SAC,W,241,130,46,94,0.489,26,61.0,0.426,12,17,0.706,8.0,35.0,43.0,30,8.0,3,7,20,25.0
HOU,0021801138,HOU vs. SAC,W,239,119,39,83,0.47,17,52.0,0.327,24,27,0.889,6.0,32.0,38.0,19,6.0,2,9,17,11.0
HOU,0021801126,HOU vs. DEN,W,239,112,40,87,0.46,15,40.0,0.375,17,20,0.85,11.0,35.0,46.0,22,8.0,3,10,19,27.0
HOU,0021801111,HOU @ MIL,L,241,94,36,99,0.364,16,52.0,0.308,6,7,0.857,8.0,38.0,46.0,17,7.0,5,13,15,-14.0
HOU,0021801099,HOU @ NOP,W,240,113,42,86,0.488,21,49.0,0.429,8,9,0.889,13.0,37.0,50.0,24,10.0,5,17,16,23.0
HOU,0021801084,HOU vs. SAS,W,239,111,36,86,0.419,14,37.0,0.378,25,32,0.781,8.0,40.0,48.0,12,5.0,4,9,19,6.0
HOU,0021801070,HOU @ MEM,L,266,125,42,94,0.447,21,48.0,0.438,20,20,1.0,11.0,28.0,39.0,19,10.0,4,12,27,-1.0
HOU,0021801060,HOU @ ATL,W,241,121,40,78,0.513,19,47.0,0.404,22,30,0.733,6.0,31.0,37.0,28,13.0,2,14,17,16.0
HOU,0021801048,HOU vs. MIN,W,241,117,43,94,0.457,21,50.0,0.42,10,14,0.714,10.0,34.0,44.0,29,9.0,3,9,25,15.0
HOU,0021801030,HOU vs. PHX,W,240,108,36,83,0.434,11,40.0,0.275,25,33,0.758,7.0,35.0,42.0,18,13.0,6,13,20,6.0
HOU,0021801018,HOU vs. GSW,L,238,104,37,78,0.474,11,41.0,0.268,19,23,0.826,5.0,26.0,31.0,18,7.0,3,10,16,-2.0
HOU,0021801004,HOU vs. CHA,W,238,118,38,91,0.418,17,43.0,0.395,25,27,0.926,12.0,43.0,55.0,25,7.0,4,14,17,12.0
HOU,0021800997,HOU @ DAL,W,240,94,32,88,0.364,16,52.0,0.308,14,22,0.636,13.0,28.0,41.0,18,6.0,4,12,20,1.0
HOU,0021800981,HOU vs. PHI,W,239,107,42,85,0.494,13,41.0,0.317,10,15,0.667,7.0,36.0,43.0,22,13.0,0,17,18,16.0
HOU,0021800961,HOU @ TOR,W,240,107,38,85,0.447,15,34.0,0.441,16,18,0.889,9.0,34.0,43.0,22,11.0,6,9,23,12.0
HOU,0021800945,HOU @ BOS,W,239,115,38,80,0.475,21,51.0,0.412,18,29,0.621,10.0,32.0,42.0,22,8.0,4,12,23,11.0
HOU,0021800925,HOU vs. MIA,W,240,121,38,77,0.494,19,46.0,0.413,26,28,0.929,8.0,28.0,36.0,22,6.0,5,15,21,3.0
HOU,0021800911,HOU @ CHA,W,240,118,42,91,0.462,13,39.0,0.333,21,24,0.875,7.0,30.0,37.0,23,11.0,3,10,22,5.0
HOU,0021800903,HOU vs. ATL,W,240,119,39,90,0.433,15,51.0,0.294,26,30,0.867,12.0,25.0,37.0,24,11.0,4,12,18,8.0
HOU,0021800892,HOU @ GSW,W,240,118,40,92,0.435,16,43.0,0.372,22,24,0.917,12.0,37.0,49.0,26,13.0,7,14,23,6.0
HOU,0021800872,HOU @ LAL,L,241,106,40,88,0.455,12,41.0,0.293,14,15,0.933,4.0,35.0,39.0,18,8.0,5,14,28,-5.0
HOU,0021800861,HOU @ MIN,L,240,111,40,98,0.408,19,53.0,0.358,12,13,0.923,13.0,24.0,37.0,23,5.0,2,9,18,-10.0
HOU,0021800844,HOU vs. DAL,W,241,120,42,90,0.467,23,60.0,0.383,13,15,0.867,9.0,29.0,38.0,28,13.0,5,9,26,16.0
HOU,0021800832,HOU vs. OKC,L,240,112,37,86,0.43,16,45.0,0.356,22,30,0.733,7.0,32.0,39.0,18,10.0,7,12,26,-5.0
HOU,0021800809,HOU @ SAC,W,241,127,45,100,0.45,20,51.0,0.392,17,18,0.944,13.0,29.0,42.0,17,13.0,7,11,19,26.0
HOU,0021800794,HOU @ PHX,W,239,118,43,87,0.494,13,41.0,0.317,19,25,0.76,12.0,31.0,43.0,19,13.0,2,12,19,8.0
HOU,0021800786,HOU @ UTA,W,239,125,40,87,0.46,15,39.0,0.385,30,37,0.811,8.0,40.0,48.0,17,15.0,8,14,29,27.0
HOU,0021800774,HOU @ DEN,L,241,122,45,85,0.529,16,44.0,0.364,16,21,0.762,11.0,19.0,30.0,23,6.0,3,10,24,-14.0
HOU,0021800753,HOU vs. NOP,L,239,116,40,101,0.396,19,56.0,0.339,17,24,0.708,15.0,30.0,45.0,22,11.0,5,12,20,-5.0
HOU,0021800737,HOU vs. ORL,W,240,103,38,80,0.475,12,36.0,0.333,15,21,0.714,3.0,36.0,39.0,20,8.0,7,13,19,5.0
HOU,0021800724,HOU vs. TOR,W,240,121,41,91,0.451,10,46.0,0.217,29,33,0.879,12.0,28.0,40.0,17,11.0,5,12,21,2.0
HOU,0021800710,HOU @ NYK,W,240,114,37,90,0.411,11,44.0,0.25,29,38,0.763,15.0,29.0,44.0,10,15.0,10,12,25,4.0
HOU,0021800699,HOU @ PHI,L,241,93,31,86,0.36,11,42.0,0.262,20,26,0.769,6.0,32.0,38.0,14,9.0,6,12,25,-28.0
HOU,0021800686,HOU vs. LAL,W,264,138,42,100,0.42,25,68.0,0.368,29,36,0.806,12.0,27.0,39.0,23,9.0,4,12,27,4.0
HOU,0021800659,HOU vs. BKN,L,266,142,45,105,0.429,23,70.0,0.329,29,34,0.853,10.0,37.0,47.0,18,7.0,8,8,24,-3.0
HOU,0021800646,HOU vs. MEM,W,240,112,37,84,0.44,18,48.0,0.375,20,22,0.909,7.0,29.0,36.0,17,12.0,3,13,20,18.0
HOU,0021800641,HOU @ ORL,L,240,109,38,86,0.442,10,42.0,0.238,23,27,0.852,9.0,29.0,38.0,20,7.0,1,10,21,-7.0
HOU,0021800625,HOU vs. CLE,W,240,141,46,89,0.517,20,52.0,0.385,29,32,0.906,8.0,37.0,45.0,28,8.0,9,15,18,28.0
HOU,0021800610,HOU vs. MIL,L,239,109,32,85,0.376,18,48.0,0.375,27,32,0.844,14.0,32.0,46.0,19,4.0,7,18,18,-7.0
HOU,0021800593,HOU vs. DEN,W,240,125,38,76,0.5,22,47.0,0.468,27,34,0.794,4.0,30.0,34.0,28,8.0,3,15,23,12.0
HOU,0021800582,HOU @ POR,L,239,101,39,84,0.464,13,38.0,0.342,10,12,0.833,10.0,30.0,40.0,13,6.0,5,12,22,-9.0
HOU,0021800565,HOU @ GSW,W,265,135,45,99,0.455,21,54.0,0.389,24,28,0.857,13.0,35.0,48.0,30,8.0,5,10,20,1.0
HOU,0021800544,HOU vs. MEM,W,240,113,31,70,0.443,18,41.0,0.439,33,45,0.733,7.0,39.0,46.0,19,5.0,4,13,25,12.0
HOU,0021800528,HOU @ NOP,W,239,108,35,81,0.432,16,46.0,0.348,22,28,0.786,8.0,31.0,39.0,21,9.0,7,12,20,4.0
HOU,0021800512,HOU vs. BOS,W,240,127,41,86,0.477,18,45.0,0.4,27,35,0.771,16.0,39.0,55.0,17,4.0,4,13,22,14.0
HOU,0021800498,HOU vs. OKC,W,239,113,44,97,0.454,14,44.0,0.318,11,17,0.647,17.0,37.0,54.0,18,9.0,4,19,25,4.0
HOU,0021800483,HOU vs. SAS,W,241,108,37,95,0.389,19,54.0,0.352,15,21,0.714,19.0,39.0,58.0,22,4.0,3,9,18,7.0
HOU,0021800467,HOU @ MIA,L,240,99,29,82,0.354,18,54.0,0.333,23,30,0.767,8.0,33.0,41.0,20,6.0,3,8,23,-2.0
HOU,0021800461,HOU vs. WAS,W,239,136,47,85,0.553,26,55.0,0.473,16,21,0.762,8.0,33.0,41.0,30,8.0,2,15,21,18.0
HOU,0021800445,HOU vs. UTA,W,241,102,32,86,0.372,12,37.0,0.324,26,31,0.839,9.0,30.0,39.0,16,13.0,7,17,24,5.0
HOU,0021800432,HOU @ MEM,W,240,105,35,73,0.479,13,37.0,0.351,22,25,0.88,6.0,30.0,36.0,23,5.0,2,12,22,8.0
HOU,0021800416,HOU vs. LAL,W,239,126,42,85,0.494,15,34.0,0.441,27,32,0.844,15.0,28.0,43.0,24,8.0,2,13,24,15.0
HOU,0021800402,HOU vs. POR,W,240,111,42,85,0.494,9,29.0,0.31,18,27,0.667,12.0,30.0,42.0,22,9.0,5,7,21,7.0
HOU,0021800378,HOU @ DAL,L,240,104,39,86,0.453,15,47.0,0.319,11,13,0.846,10.0,26.0,36.0,20,5.0,3,12,19,-3.0
HOU,0021800367,HOU @ UTA,L,239,91,34,88,0.386,8,36.0,0.222,15,17,0.882,14.0,29.0,43.0,13,5.0,5,23,26,-27.0
HOU,0021800348,HOU @ MIN,L,240,91,32,74,0.432,11,39.0,0.282,16,19,0.842,7.0,27.0,34.0,24,9.0,6,20,27,-12.0
HOU,0021800334,HOU vs. CHI,W,239,121,42,84,0.5,16,41.0,0.39,21,30,0.7,6.0,41.0,47.0,23,8.0,7,14,21,16.0
HOU,0021800326,HOU @ SAS,W,240,136,49,98,0.5,22,54.0,0.407,16,20,0.8,13.0,36.0,49.0,32,9.0,6,5,22,31.0
HOU,0021800309,HOU vs. DAL,L,239,108,40,87,0.46,13,45.0,0.289,15,23,0.652,15.0,23.0,38.0,28,10.0,5,16,26,-20.0
HOU,0021800296,HOU @ WAS,L,264,131,46,97,0.474,18,48.0,0.375,21,27,0.778,18.0,30.0,48.0,22,8.0,5,19,31,-4.0
HOU,0021800279,HOU @ CLE,L,241,108,37,74,0.5,15,39.0,0.385,19,28,0.679,8.0,23.0,31.0,18,5.0,4,16,19,-9.0
HOU,0021800267,HOU @ DET,L,264,111,41,98,0.418,10,36.0,0.278,19,21,0.905,17.0,27.0,44.0,22,6.0,7,14,26,-5.0
HOU,0021800258,HOU vs. DET,W,240,126,40,72,0.556,13,33.0,0.394,33,36,0.917,5.0,31.0,36.0,18,8.0,7,15,25,2.0
HOU,0021800231,HOU vs. SAC,W,240,132,46,81,0.568,20,47.0,0.426,20,24,0.833,6.0,35.0,41.0,27,9.0,10,22,20,20.0
HOU,0021800213,HOU vs. GSW,W,242,107,35,87,0.402,16,47.0,0.34,21,26,0.808,14.0,27.0,41.0,20,8.0,4,5,21,21.0
HOU,0021800200,HOU @ DEN,W,240,109,39,71,0.549,13,37.0,0.351,18,26,0.692,6.0,26.0,32.0,23,7.0,6,14,20,10.0
HOU,0021800185,HOU vs. IND,W,241,115,36,74,0.486,20,47.0,0.426,23,32,0.719,8.0,30.0,38.0,18,6.0,5,15,22,12.0
HOU,0021800180,HOU @ SAS,L,241,89,30,90,0.333,9,41.0,0.22,20,29,0.69,15.0,34.0,49.0,11,10.0,5,8,24,-7.0
HOU,0021800163,HOU @ OKC,L,240,80,31,82,0.378,11,42.0,0.262,7,10,0.7,12.0,27.0,39.0,16,9.0,3,16,26,-18.0
HOU,0021800141,HOU @ IND,W,241,98,34,76,0.447,15,47.0,0.319,15,16,0.938,5.0,34.0,39.0,23,9.0,6,16,24,4.0
HOU,0021800129,HOU @ CHI,W,239,96,35,83,0.422,13,42.0,0.31,13,20,0.65,10.0,35.0,45.0,21,13.0,5,18,22,8.0
HOU,0021800118,HOU @ BKN,W,241,119,41,83,0.494,15,39.0,0.385,22,32,0.688,11.0,30.0,41.0,22,4.0,10,9,21,8.0
HOU,0021800101,HOU vs. POR,L,239,85,31,96,0.323,10,43.0,0.233,13,23,0.565,20.0,29.0,49.0,18,7.0,9,11,25,-19.0
HOU,0021800070,HOU vs. LAC,L,239,113,38,98,0.388,15,41.0,0.366,22,25,0.88,16.0,26.0,42.0,21,11.0,7,13,27,-20.0
HOU,0021800057,HOU vs. UTA,L,241,89,35,87,0.402,11,40.0,0.275,8,14,0.571,10.0,25.0,35.0,16,12.0,5,15,23,-11.0
HOU,0021800039,HOU @ LAC,L,241,112,43,89,0.483,15,35.0,0.429,11,15,0.733,6.0,29.0,35.0,28,6.0,6,12,23,-3.0
HOU,0021800035,HOU @ LAL,W,241,124,44,96,0.458,16,42.0,0.381,20,30,0.667,13.0,41.0,54.0,22,7.0,4,16,21,9.0
HOU,0021800009,HOU vs. NOP,L,240,112,39,92,0.424,16,48.0,0.333,18,24,0.75,8.0,29.0,37.0,21,8.0,7,11,22,-19.0
HOU,1521800071,HOU vs. CLE,L,199,87,26,72,0.361,10,39.0,0.256,25,37,0.676,10.0,29.0,39.0,14,12.0,6,17,20,-2.8
HOU,1521800048,HOU vs. BKN,W,199,109,38,90,0.422,12,35.0,0.343,21,33,0.636,10.0,27.0,37.0,17,8.0,10,8,20,1.6
HOU,1521800040,HOU vs. LAC,W,201,104,34,73,0.466,12,29.0,0.414,24,28,0.857,9.0,32.0,41.0,21,10.0,12,15,26,11.2
HOU,1521800026,HOU vs. GSW,W,201,87,26,68,0.382,11,33.0,0.333,24,31,0.774,5.0,34.0,39.0,16,8.0,8,20,27,-11.8
HOU,1521800001,HOU @ IND,W,200,92,32,71,0.451,10,30.0,0.333,18,30,0.6,9.0,37.0,46.0,16,9.0,6,25,32,3.0
LAC,0021801229,LAC vs. UTA,W,264,143,54,106,0.509,12,28.0,0.429,23,30,0.767,12.0,40.0,52.0,34,7.0,5,12,27,6.0
LAC,0021801205,LAC @ GSW,L,241,104,38,79,0.481,10,19.0,0.526,18,29,0.621,6.0,33.0,39.0,26,7.0,4,20,22,-27.0
LAC,0021801192,LAC vs. LAL,L,241,117,40,91,0.44,10,29.0,0.345,27,31,0.871,7.0,38.0,45.0,29,7.0,8,11,22,-5.0
LAC,0021801176,LAC vs. HOU,L,239,103,38,82,0.463,8,26.0,0.308,19,31,0.613,9.0,29.0,38.0,27,11.0,2,16,22,-32.0
LAC,0021801151,LAC vs. MEM,W,240,113,36,75,0.48,7,27.0,0.259,34,38,0.895,5.0,42.0,47.0,23,9.0,5,18,23,17.0
LAC,0021801136,LAC vs. CLE,W,241,132,53,85,0.624,15,33.0,0.455,11,16,0.688,9.0,35.0,44.0,33,5.0,5,16,25,24.0
LAC,0021801127,LAC @ MIL,L,240,118,42,92,0.457,17,33.0,0.515,17,22,0.773,8.0,38.0,46.0,26,7.0,3,11,21,-10.0
LAC,0021801112,LAC @ MIN,W,240,122,46,85,0.541,16,32.0,0.5,14,14,1.0,3.0,48.0,51.0,30,8.0,4,18,26,11.0
LAC,0021801095,LAC @ NYK,W,241,124,38,86,0.442,15,35.0,0.429,33,37,0.892,12.0,30.0,42.0,24,7.0,4,8,19,11.0
LAC,0021801081,LAC @ CLE,W,242,110,42,82,0.512,6,26.0,0.231,20,23,0.87,7.0,36.0,43.0,24,6.0,6,11,16,2.0
LAC,0021801064,LAC vs. IND,W,241,115,43,89,0.483,10,34.0,0.294,19,27,0.704,10.0,29.0,39.0,28,14.0,2,13,20,6.0
LAC,0021801049,LAC vs. BKN,W,242,119,42,97,0.433,12,31.0,0.387,23,28,0.821,16.0,38.0,54.0,26,8.0,6,13,25,3.0
LAC,0021801033,LAC vs. CHI,W,241,128,44,99,0.444,10,20.0,0.5,30,35,0.857,15.0,28.0,43.0,28,9.0,5,7,30,7.0
LAC,0021801013,LAC vs. POR,L,239,104,38,95,0.4,9,15.0,0.6,19,27,0.704,25.0,26.0,51.0,21,7.0,3,11,21,-21.0
LAC,0021801006,LAC vs. BOS,W,239,140,53,86,0.616,13,28.0,0.464,21,25,0.84,10.0,37.0,47.0,29,4.0,1,19,26,25.0
LAC,0021800985,LAC vs. OKC,W,240,118,39,86,0.453,9,25.0,0.36,31,46,0.674,10.0,43.0,53.0,20,7.0,4,10,26,8.0
LAC,0021800958,LAC @ LAL,W,239,113,41,83,0.494,11,29.0,0.379,20,24,0.833,8.0,42.0,50.0,25,7.0,3,12,22,8.0
LAC,0021800947,LAC vs. NYK,W,239,128,48,98,0.49,19,35.0,0.543,13,17,0.765,9.0,44.0,53.0,33,5.0,4,16,28,21.0
LAC,0021800933,LAC @ SAC,W,240,116,40,92,0.435,12,31.0,0.387,24,33,0.727,16.0,42.0,58.0,19,4.0,6,11,23,7.0
LAC,0021800919,LAC @ UTA,L,240,105,37,94,0.394,5,26.0,0.192,26,30,0.867,11.0,36.0,47.0,16,11.0,6,10,26,-6.0
LAC,0021800907,LAC vs. DAL,W,240,121,45,100,0.45,17,45.0,0.378,14,18,0.778,9.0,31.0,40.0,33,11.0,4,5,22,9.0
LAC,0021800895,LAC @ DEN,L,240,96,30,87,0.345,3,21.0,0.143,33,37,0.892,7.0,31.0,38.0,20,9.0,7,17,27,-27.0
LAC,0021800879,LAC @ MEM,W,239,112,35,75,0.467,6,25.0,0.24,36,42,0.857,7.0,42.0,49.0,21,8.0,4,23,30,6.0
LAC,0021800863,LAC vs. PHX,W,240,134,50,84,0.595,11,22.0,0.5,23,30,0.767,7.0,36.0,43.0,33,12.0,9,11,25,27.0
LAC,0021800845,LAC @ MIN,L,240,120,37,72,0.514,12,29.0,0.414,34,39,0.872,8.0,29.0,37.0,24,8.0,2,21,28,-10.0
LAC,0021800829,LAC @ BOS,W,241,123,40,84,0.476,12,30.0,0.4,31,40,0.775,6.0,43.0,49.0,28,6.0,6,17,27,11.0
LAC,0021800811,LAC @ IND,L,240,92,37,85,0.435,6,17.0,0.353,12,19,0.632,9.0,27.0,36.0,23,14.0,6,19,19,-24.0
LAC,0021800796,LAC @ CHA,W,241,117,42,87,0.483,18,24.0,0.75,15,17,0.882,8.0,40.0,48.0,25,1.0,6,11,24,2.0
LAC,0021800789,LAC @ TOR,L,241,103,38,89,0.427,2,12.0,0.167,25,29,0.862,7.0,29.0,36.0,15,7.0,7,13,24,-18.0
LAC,0021800775,LAC @ DET,W,240,111,40,82,0.488,10,20.0,0.5,21,34,0.618,11.0,36.0,47.0,22,5.0,4,12,24,10.0
LAC,0021800769,LAC vs. LAL,L,263,120,46,104,0.442,14,43.0,0.326,14,26,0.538,12.0,39.0,51.0,26,11.0,8,8,27,-3.0
LAC,0021800748,LAC vs. ATL,L,239,118,41,85,0.482,10,27.0,0.37,26,28,0.929,13.0,25.0,38.0,27,10.0,4,16,26,-5.0
LAC,0021800736,LAC vs. SAC,W,240,122,42,88,0.477,11,29.0,0.379,27,29,0.931,14.0,38.0,52.0,35,6.0,1,18,28,14.0
LAC,0021800723,LAC @ CHI,W,239,106,38,82,0.463,8,21.0,0.381,22,29,0.759,5.0,45.0,50.0,27,3.0,4,16,14,5.0
LAC,0021800709,LAC @ MIA,W,241,111,45,85,0.529,7,22.0,0.318,14,21,0.667,7.0,34.0,41.0,23,5.0,3,7,20,12.0
LAC,0021800704,LAC @ DAL,L,239,98,33,91,0.363,10,36.0,0.278,22,29,0.759,14.0,27.0,41.0,19,4.0,4,7,26,-8.0
LAC,0021800690,LAC @ SAS,W,241,103,39,85,0.459,11,21.0,0.524,14,24,0.583,4.0,37.0,41.0,23,11.0,2,11,18,8.0
LAC,0021800676,LAC vs. GSW,L,242,94,31,85,0.365,4,25.0,0.16,28,35,0.8,12.0,40.0,52.0,11,6.0,4,18,30,-18.0
LAC,0021800664,LAC vs. UTA,L,239,109,45,98,0.459,10,22.0,0.455,9,14,0.643,11.0,30.0,41.0,24,8.0,1,12,24,-20.0
LAC,0021800650,LAC vs. NOP,L,240,117,41,86,0.477,18,36.0,0.5,17,24,0.708,8.0,42.0,50.0,34,4.0,7,16,21,-4.0
LAC,0021800630,LAC vs. DET,L,241,104,36,74,0.486,9,18.0,0.5,23,29,0.793,6.0,32.0,38.0,25,7.0,5,17,19,-5.0
LAC,0021800618,LAC @ DEN,L,239,100,38,87,0.437,6,24.0,0.25,18,26,0.692,8.0,30.0,38.0,21,4.0,6,12,16,-21.0
LAC,0021800606,LAC vs. CHA,W,241,128,48,93,0.516,14,30.0,0.467,18,21,0.857,7.0,38.0,45.0,28,6.0,11,10,24,19.0
LAC,0021800586,LAC vs. ORL,W,241,106,40,93,0.43,8,22.0,0.364,18,23,0.783,11.0,42.0,53.0,20,5.0,5,7,21,10.0
LAC,0021800573,LAC @ PHX,W,240,121,43,84,0.512,10,24.0,0.417,25,32,0.781,16.0,27.0,43.0,31,12.0,7,20,27,10.0
LAC,0021800553,LAC vs. PHI,L,240,113,42,91,0.462,5,25.0,0.2,24,34,0.706,12.0,29.0,41.0,18,12.0,0,13,29,-6.0
LAC,0021800535,LAC vs. SAS,L,240,111,36,82,0.439,9,20.0,0.45,30,38,0.789,7.0,33.0,40.0,22,9.0,2,17,25,-11.0
LAC,0021800526,LAC @ LAL,W,240,118,40,91,0.44,6,19.0,0.316,32,34,0.941,7.0,46.0,53.0,21,10.0,4,12,29,11.0
LAC,0021800511,LAC vs. SAC,W,239,127,48,96,0.5,12,28.0,0.429,19,23,0.826,14.0,36.0,50.0,23,7.0,6,12,20,9.0
LAC,0021800494,LAC @ GSW,L,242,127,43,80,0.538,18,23.0,0.783,23,29,0.793,5.0,37.0,42.0,23,1.0,1,15,25,-2.0
LAC,0021800479,LAC vs. DEN,W,241,132,53,92,0.576,10,20.0,0.5,16,17,0.941,13.0,43.0,56.0,28,7.0,5,15,23,21.0
LAC,0021800468,LAC vs. DAL,W,239,125,47,83,0.566,6,20.0,0.3,25,31,0.806,11.0,29.0,40.0,26,5.0,5,12,25,4.0
