Team1W,Team1L,Team1MIN,Team1OFFRTG,Team1DEFRTG,Team1AST/TO,Team1AST_RATIO,Team1OREB%,Team1DREB%,Team1REB%,Team1TS%,Team1PACE,Team1PIE,Team2W,Team2L,Team2MIN,Team2OFFRTG,Team2DEFRTG,Team2AST/TO,Team2AST_RATIO,Team2OREB%,Team2DREB%,Team2REB%,Team2TS%,Team2PACE,Team2PIE,HomeWin
4,6,495.0,108.6,112.9,1.78,17.4,30.4,72.9,50.7,54.2,97.6,46.2,9,3,576.0,113.7,104.4,2.09,19.9,25.2,71.0,49.1,58.7,97.88,55.7,1
4,7,528.0,111.2,115.1,1.85,15.6,28.3,74.4,50.5,55.2,98.05,47.8,5,7,581.0,112.9,117.0,1.56,17.4,29.2,72.3,50.7,57.6,101.58,47.0,0
8,1,432.0,114.5,106.1,2.34,19.6,28.1,76.7,52.0,57.2,102.5,54.5,3,9,576.0,105.7,111.1,1.61,15.6,28.5,73.1,50.6,52.9,99.21,46.6,0
6,5,528.0,108.5,109.9,1.58,17.0,24.6,72.6,49.1,56.8,103.55,48.9,5,6,528.0,110.1,111.8,2.42,19.2,22.9,74.7,48.9,56.2,100.55,51.0,0
3,7,480.0,113.9,118.8,1.95,21.0,24.5,72.1,48.4,59.6,105.7,48.5,5,5,480.0,116.3,116.3,2.11,18.3,25.2,76.0,50.9,59.0,99.75,50.1,0
4,7,528.0,107.7,111.4,1.95,18.7,28.4,74.5,51.0,54.4,104.32,48.6,4,7,528.0,104.8,107.4,1.78,17.0,27.1,72.8,49.0,52.9,98.64,48.4,1
6,5,538.0,113.4,110.2,1.82,17.1,27.8,74.1,50.0,56.6,105.23,49.8,8,4,576.0,118.1,112.3,1.68,16.0,27.3,70.4,48.2,59.3,100.17,50.0,0
8,3,528.0,111.9,100.1,2.14,19.5,24.1,75.6,51.2,57.3,101.14,57.4,10,1,533.0,114.3,106.1,2.18,18.6,24.9,74.6,50.9,57.9,103.2,54.6,0
6,3,432.0,116.0,109.2,1.96,16.9,29.9,72.8,51.3,57.0,99.67,53.5,4,6,480.0,107.3,112.6,1.68,17.3,24.2,72.1,48.0,55.6,98.5,46.5,1
3,6,432.0,107.1,116.4,1.82,19.5,24.1,73.9,48.7,56.2,105.17,45.3,6,4,480.0,111.8,109.9,1.75,18.3,24.8,71.1,49.3,58.3,103.0,51.1,1
1,8,432.0,105.5,117.0,1.69,18.4,26.5,67.4,46.1,54.0,101.56,43.2,5,5,485.0,108.7,108.5,1.79,16.3,28.1,71.0,49.5,54.2,106.09,50.9,1
8,3,528.0,111.9,100.1,2.14,19.5,24.1,75.6,51.2,57.3,101.14,57.4,5,7,581.0,112.9,117.0,1.56,17.4,29.2,72.3,50.7,57.6,101.58,47.0,0
3,9,576.0,108.0,113.1,1.54,17.9,29.2,73.6,51.5,56.2,99.0,48.3,7,4,528.0,115.2,111.0,2.29,20.0,25.7,70.4,49.0,58.6,102.05,53.7,1
3,9,576.0,105.7,111.1,1.61,15.6,28.5,73.1,50.6,52.9,99.21,46.6,4,6,495.0,108.6,112.9,1.78,17.4,30.4,72.9,50.7,54.2,97.6,46.2,1
3,7,480.0,113.9,118.8,1.95,21.0,24.5,72.1,48.4,59.6,105.7,48.5,7,3,480.0,116.0,109.4,1.85,17.2,28.0,74.1,51.0,58.5,97.9,52.2,1
4,7,528.0,111.2,115.1,1.85,15.6,28.3,74.4,50.5,55.2,98.05,47.8,9,3,576.0,113.7,104.4,2.09,19.9,25.2,71.0,49.1,58.7,97.88,55.7,1
4,6,495.0,106.1,110.3,1.78,18.1,25.1,70.7,48.0,54.6,103.22,47.4,8,1,432.0,114.5,106.1,2.34,19.6,28.1,76.7,52.0,57.2,102.5,54.5,1
10,1,533.0,114.3,106.1,2.18,18.6,24.9,74.6,50.9,57.9,103.2,54.6,5,5,480.0,116.3,116.3,2.11,18.3,25.2,76.0,50.9,59.0,99.75,50.1,0
4,6,480.0,107.3,112.6,1.68,17.3,24.2,72.1,48.0,55.6,98.5,46.5,8,4,576.0,118.1,112.3,1.68,16.0,27.3,70.4,48.2,59.3,100.17,50.0,1
6,5,528.0,108.5,109.9,1.58,17.0,24.6,72.6,49.1,56.8,103.55,48.9,4,7,533.0,114.4,115.6,1.86,17.6,31.2,71.1,51.2,57.0,100.91,50.3,1
6,3,432.0,116.0,109.2,1.96,16.9,29.9,72.8,51.3,57.0,99.67,53.5,6,5,538.0,113.4,110.2,1.82,17.1,27.8,74.1,50.0,56.6,105.23,49.8,1
3,9,576.0,108.0,113.1,1.54,17.9,29.2,73.6,51.5,56.2,99.0,48.3,7,4,528.0,112.9,109.6,2.14,20.1,31.3,73.9,52.2,56.3,102.5,52.1,1
3,6,432.0,107.1,116.4,1.82,19.5,24.1,73.9,48.7,56.2,105.17,45.3,5,7,581.0,112.9,117.0,1.56,17.4,29.2,72.3,50.7,57.6,101.58,47.0,1
3,7,480.0,108.7,118.1,1.88,16.5,23.0,74.4,48.4,54.9,99.7,45.7,4,7,528.0,104.8,107.4,1.78,17.0,27.1,72.8,49.0,52.9,98.64,48.4,0
8,3,528.0,111.9,100.1,2.14,19.5,24.1,75.6,51.2,57.3,101.14,57.4,4,7,528.0,107.7,111.4,1.95,18.7,28.4,74.5,51.0,54.4,104.32,48.6,0
5,6,528.0,110.1,111.8,2.42,19.2,22.9,74.7,48.9,56.2,100.55,51.0,6,4,480.0,111.8,109.9,1.75,18.3,24.8,71.1,49.3,58.3,103.0,51.1,0
6,3,442.0,113.6,107.3,1.71,18.3,29.1,77.3,54.2,58.2,102.24,54.2,7,4,528.0,115.2,111.0,2.29,20.0,25.7,70.4,49.0,58.6,102.05,53.7,1
4,6,495.0,106.1,110.3,1.78,18.1,25.1,70.7,48.0,54.6,103.22,47.4,4,6,495.0,108.6,112.9,1.78,17.4,30.4,72.9,50.7,54.2,97.6,46.2,0
10,1,533.0,114.3,106.1,2.18,18.6,24.9,74.6,50.9,57.9,103.2,54.6,9,3,576.0,113.7,104.4,2.09,19.9,25.2,71.0,49.1,58.7,97.88,55.7,0
7,3,480.0,116.0,109.4,1.85,17.2,28.0,74.1,51.0,58.5,97.9,52.2,5,6,528.0,110.1,111.8,2.42,19.2,22.9,74.7,48.9,56.2,100.55,51.0,1
6,4,480.0,111.8,109.9,1.75,18.3,24.8,71.1,49.3,58.3,103.0,51.1,3,9,576.0,105.7,111.1,1.61,15.6,28.5,73.1,50.6,52.9,99.21,46.6,0
3,7,480.0,113.9,118.8,1.95,21.0,24.5,72.1,48.4,59.6,105.7,48.5,8,1,432.0,114.5,106.1,2.34,19.6,28.1,76.7,52.0,57.2,102.5,54.5,1
4,7,528.0,104.8,107.4,1.78,17.0,27.1,72.8,49.0,52.9,98.64,48.4,5,5,480.0,116.3,116.3,2.11,18.3,25.2,76.0,50.9,59.0,99.75,50.1,1
8,4,576.0,118.1,112.3,1.68,16.0,27.3,70.4,48.2,59.3,100.17,50.0,4,7,533.0,114.4,115.6,1.86,17.6,31.2,71.1,51.2,57.0,100.91,50.3,1
3,9,576.0,108.0,113.1,1.54,17.9,29.2,73.6,51.5,56.2,99.0,48.3,4,6,480.0,107.3,112.6,1.68,17.3,24.2,72.1,48.0,55.6,98.5,46.5,0
5,5,485.0,108.7,108.5,1.79,16.3,28.1,71.0,49.5,54.2,106.09,50.9,7,4,528.0,112.9,109.6,2.14,20.1,31.3,73.9,52.2,56.3,102.5,52.1,1
1,8,432.0,105.5,117.0,1.69,18.4,26.5,67.4,46.1,54.0,101.56,43.2,6,5,528.0,108.5,109.9,1.58,17.0,24.6,72.6,49.1,56.8,103.55,48.9,1
7,4,528.0,115.2,111.0,2.29,20.0,25.7,70.4,49.0,58.6,102.05,53.7,6,3,432.0,116.0,109.2,1.96,16.9,29.9,72.8,51.3,57.0,99.67,53.5,1
4,7,528.0,111.2,115.1,1.85,15.6,28.3,74.4,50.5,55.2,98.05,47.8,8,3,528.0,111.9,100.1,2.14,19.5,24.1,75.6,51.2,57.3,101.14,57.4,1
3,9,576.0,105.7,111.1,1.61,15.6,28.5,73.1,50.6,52.9,99.21,46.6,5,7,581.0,112.9,117.0,1.56,17.4,29.2,72.3,50.7,57.6,101.58,47.0,0
6,5,538.0,113.4,110.2,1.82,17.1,27.8,74.1,50.0,56.6,105.23,49.8,4,7,528.0,107.7,111.4,1.95,18.7,28.4,74.5,51.0,54.4,104.32,48.6,1
1,8,432.0,105.5,117.0,1.69,18.4,26.5,67.4,46.1,54.0,101.56,43.2,4,6,495.0,108.6,112.9,1.78,17.4,30.4,72.9,50.7,54.2,97.6,46.2,1
3,9,576.0,108.0,113.1,1.54,17.9,29.2,73.6,51.5,56.2,99.0,48.3,6,4,480.0,111.8,109.9,1.75,18.3,24.8,71.1,49.3,58.3,103.0,51.1,1
6,3,432.0,116.0,109.2,1.96,16.9,29.9,72.8,51.3,57.0,99.67,53.5,4,6,495.0,106.1,110.3,1.78,18.1,25.1,70.7,48.0,54.6,103.22,47.4,0
5,6,528.0,110.1,111.8,2.42,19.2,22.9,74.7,48.9,56.2,100.55,51.0,10,1,533.0,114.3,106.1,2.18,18.6,24.9,74.6,50.9,57.9,103.2,54.6,1
5,5,485.0,108.7,108.5,1.79,16.3,28.1,71.0,49.5,54.2,106.09,50.9,7,4,528.0,115.2,111.0,2.29,20.0,25.7,70.4,49.0,58.6,102.05,53.7,1
8,4,576.0,118.1,112.3,1.68,16.0,27.3,70.4,48.2,59.3,100.17,50.0,3,6,432.0,107.1,116.4,1.82,19.5,24.1,73.9,48.7,56.2,105.17,45.3,1
3,7,480.0,113.9,118.8,1.95,21.0,24.5,72.1,48.4,59.6,105.7,48.5,4,7,528.0,111.2,115.1,1.85,15.6,28.3,74.4,50.5,55.2,98.05,47.8,1
4,7,528.0,107.7,111.4,1.95,18.7,28.4,74.5,51.0,54.4,104.32,48.6,9,3,576.0,113.7,104.4,2.09,19.9,25.2,71.0,49.1,58.7,97.88,55.7,1
5,5,480.0,116.3,116.3,2.11,18.3,25.2,76.0,50.9,59.0,99.75,50.1,8,3,528.0,111.9,100.1,2.14,19.5,24.1,75.6,51.2,57.3,101.14,57.4,0
3,7,480.0,108.7,118.1,1.88,16.5,23.0,74.4,48.4,54.9,99.7,45.7,8,1,432.0,114.5,106.1,2.34,19.6,28.1,76.7,52.0,57.2,102.5,54.5,1
7,3,480.0,116.0,109.4,1.85,17.2,28.0,74.1,51.0,58.5,97.9,52.2,5,7,581.0,112.9,117.0,1.56,17.4,29.2,72.3,50.7,57.6,101.58,47.0,0
4,7,533.0,114.4,115.6,1.86,17.6,31.2,71.1,51.2,57.0,100.91,50.3,3,9,576.0,105.7,111.1,1.61,15.6,28.5,73.1,50.6,52.9,99.21,46.6,0
6,5,528.0,108.5,109.9,1.58,17.0,24.6,72.6,49.1,56.8,103.55,48.9,4,7,528.0,104.8,107.4,1.78,17.0,27.1,72.8,49.0,52.9,98.64,48.4,0
7,4,528.0,112.9,109.6,2.14,20.1,31.3,73.9,52.2,56.3,102.5,52.1,4,6,480.0,107.3,112.6,1.68,17.3,24.2,72.1,48.0,55.6,98.5,46.5,0
6,3,442.0,113.6,107.3,1.71,18.3,29.1,77.3,54.2,58.2,102.24,54.2,6,5,538.0,113.4,110.2,1.82,17.1,27.8,74.1,50.0,56.6,105.23,49.8,1
6,3,432.0,116.0,109.2,1.96,16.9,29.9,72.8,51.3,57.0,99.67,53.5,6,4,480.0,111.8,109.9,1.75,18.3,24.8,71.1,49.3,58.3,103.0,51.1,0
1,8,432.0,105.5,117.0,1.69,18.4,26.5,67.4,46.1,54.0,101.56,43.2,5,7,581.0,112.9,117.0,1.56,17.4,29.2,72.3,50.7,57.6,101.58,47.0,1
4,6,495.0,106.1,110.3,1.78,18.1,25.1,70.7,48.0,54.6,103.22,47.4,4,7,528.0,111.2,115.1,1.85,15.6,28.3,74.4,50.5,55.2,98.05,47.8,0
4,7,528.0,104.8,107.4,1.78,17.0,27.1,72.8,49.0,52.9,98.64,48.4,4,6,495.0,108.6,112.9,1.78,17.4,30.4,72.9,50.7,54.2,97.6,46.2,1
3,6,432.0,107.1,116.4,1.82,19.5,24.1,73.9,48.7,56.2,105.17,45.3,4,7,528.0,107.7,111.4,1.95,18.7,28.4,74.5,51.0,54.4,104.32,48.6,1
9,3,576.0,113.7,104.4,2.09,19.9,25.2,71.0,49.1,58.7,97.88,55.7,3,7,480.0,113.9,118.8,1.95,21.0,24.5,72.1,48.4,59.6,105.7,48.5,0
7,3,480.0,116.0,109.4,1.85,17.2,28.0,74.1,51.0,58.5,97.9,52.2,3,9,576.0,108.0,113.1,1.54,17.9,29.2,73.6,51.5,56.2,99.0,48.3,0
5,6,528.0,110.1,111.8,2.42,19.2,22.9,74.7,48.9,56.2,100.55,51.0,5,5,480.0,116.3,116.3,2.11,18.3,25.2,76.0,50.9,59.0,99.75,50.1,1
5,5,485.0,108.7,108.5,1.79,16.3,28.1,71.0,49.5,54.2,106.09,50.9,6,5,538.0,113.4,110.2,1.82,17.1,27.8,74.1,50.0,56.6,105.23,49.8,0
8,4,576.0,118.1,112.3,1.68,16.0,27.3,70.4,48.2,59.3,100.17,50.0,7,4,528.0,115.2,111.0,2.29,20.0,25.7,70.4,49.0,58.6,102.05,53.7,0
4,7,533.0,114.4,115.6,1.86,17.6,31.2,71.1,51.2,57.0,100.91,50.3,10,1,533.0,114.3,106.1,2.18,18.6,24.9,74.6,50.9,57.9,103.2,54.6,1
4,6,480.0,107.3,112.6,1.68,17.3,24.2,72.1,48.0,55.6,98.5,46.5,6,3,442.0,113.6,107.3,1.71,18.3,29.1,77.3,54.2,58.2,102.24,54.2,1
8,3,528.0,111.9,100.1,2.14,19.5,24.1,75.6,51.2,57.3,101.14,57.4,8,1,432.0,114.5,106.1,2.34,19.6,28.1,76.7,52.0,57.2,102.5,54.5,0
6,5,528.0,108.5,109.9,1.58,17.0,24.6,72.6,49.1,56.8,103.55,48.9,7,4,528.0,112.9,109.6,2.14,20.1,31.3,73.9,52.2,56.3,102.5,52.1,1
3,7,480.0,108.7,118.1,1.88,16.5,23.0,74.4,48.4,54.9,99.7,45.7,3,9,576.0,105.7,111.1,1.61,15.6,28.5,73.1,50.6,52.9,99.21,46.6,1
7,4,528.0,115.2,111.0,2.29,20.0,25.7,70.4,49.0,58.6,102.05,53.7,4,7,528.0,111.2,115.1,1.85,15.6,28.3,74.4,50.5,55.2,98.05,47.8,0
6,3,432.0,116.0,109.2,1.96,16.9,29.9,72.8,51.3,57.0,99.67,53.5,4,6,495.0,108.6,112.9,1.78,17.4,30.4,72.9,50.7,54.2,97.6,46.2,0
9,3,576.0,113.7,104.4,2.09,19.9,25.2,71.0,49.1,58.7,97.88,55.7,7,3,480.0,116.0,109.4,1.85,17.2,28.0,74.1,51.0,58.5,97.9,52.2,1
3,7,480.0,108.7,118.1,1.88,16.5,23.0,74.4,48.4,54.9,99.7,45.7,4,6,495.0,106.1,110.3,1.78,18.1,25.1,70.7,48.0,54.6,103.22,47.4,1
1,8,432.0,105.5,117.0,1.69,18.4,26.5,67.4,46.1,54.0,101.56,43.2,3,9,576.0,108.0,113.1,1.54,17.9,29.2,73.6,51.5,56.2,99.0,48.3,0
10,1,533.0,114.3,106.1,2.18,18.6,24.9,74.6,50.9,57.9,103.2,54.6,5,5,480.0,116.3,116.3,2.11,18.3,25.2,76.0,50.9,59.0,99.75,50.1,0
5,7,581.0,112.9,117.0,1.56,17.4,29.2,72.3,50.7,57.6,101.58,47.0,8,4,576.0,118.1,112.3,1.68,16.0,27.3,70.4,48.2,59.3,100.17,50.0,1
3,6,432.0,107.1,116.4,1.82,19.5,24.1,73.9,48.7,56.2,105.17,45.3,4,7,528.0,104.8,107.4,1.78,17.0,27.1,72.8,49.0,52.9,98.64,48.4,1
5,5,485.0,108.7,108.5,1.79,16.3,28.1,71.0,49.5,54.2,106.09,50.9,4,7,533.0,114.4,115.6,1.86,17.6,31.2,71.1,51.2,57.0,100.91,50.3,1
6,4,480.0,111.8,109.9,1.75,18.3,24.8,71.1,49.3,58.3,103.0,51.1,4,7,528.0,107.7,111.4,1.95,18.7,28.4,74.5,51.0,54.4,104.32,48.6,0
4,6,480.0,107.3,112.6,1.68,17.3,24.2,72.1,48.0,55.6,98.5,46.5,6,5,528.0,108.5,109.9,1.58,17.0,24.6,72.6,49.1,56.8,103.55,48.9,1
8,3,528.0,111.9,100.1,2.14,19.5,24.1,75.6,51.2,57.3,101.14,57.4,3,9,576.0,105.7,111.1,1.61,15.6,28.5,73.1,50.6,52.9,99.21,46.6,1
5,6,528.0,110.1,111.8,2.42,19.2,22.9,74.7,48.9,56.2,100.55,51.0,8,1,432.0,114.5,106.1,2.34,19.6,28.1,76.7,52.0,57.2,102.5,54.5,1
6,5,538.0,113.4,110.2,1.82,17.1,27.8,74.1,50.0,56.6,105.23,49.8,7,4,528.0,112.9,109.6,2.14,20.1,31.3,73.9,52.2,56.3,102.5,52.1,1
8,4,576.0,118.1,112.3,1.68,16.0,27.3,70.4,48.2,59.3,100.17,50.0,4,7,528.0,111.2,115.1,1.85,15.6,28.3,74.4,50.5,55.2,98.05,47.8,0
4,7,533.0,114.4,115.6,1.86,17.6,31.2,71.1,51.2,57.0,100.91,50.3,5,7,581.0,112.9,117.0,1.56,17.4,29.2,72.3,50.7,57.6,101.58,47.0,1
3,7,480.0,113.9,118.8,1.95,21.0,24.5,72.1,48.4,59.6,105.7,48.5,4,6,495.0,106.1,110.3,1.78,18.1,25.1,70.7,48.0,54.6,103.22,47.4,0
7,4,528.0,115.2,111.0,2.29,20.0,25.7,70.4,49.0,58.6,102.05,53.7,3,9,576.0,108.0,113.1,1.54,17.9,29.2,73.6,51.5,56.2,99.0,48.3,1
6,3,432.0,116.0,109.2,1.96,16.9,29.9,72.8,51.3,57.0,99.67,53.5,5,6,528.0,110.1,111.8,2.42,19.2,22.9,74.7,48.9,56.2,100.55,51.0,0
5,5,480.0,116.3,116.3,2.11,18.3,25.2,76.0,50.9,59.0,99.75,50.1,4,7,528.0,104.8,107.4,1.78,17.0,27.1,72.8,49.0,52.9,98.64,48.4,0
9,3,576.0,113.7,104.4,2.09,19.9,25.2,71.0,49.1,58.7,97.88,55.7,4,6,480.0,107.3,112.6,1.68,17.3,24.2,72.1,48.0,55.6,98.5,46.5,1
7,3,480.0,116.0,109.4,1.85,17.2,28.0,74.1,51.0,58.5,97.9,52.2,3,7,480.0,108.7,118.1,1.88,16.5,23.0,74.4,48.4,54.9,99.7,45.7,1
6,5,528.0,108.5,109.9,1.58,17.0,24.6,72.6,49.1,56.8,103.55,48.9,6,3,442.0,113.6,107.3,1.71,18.3,29.1,77.3,54.2,58.2,102.24,54.2,1
10,1,533.0,114.3,106.1,2.18,18.6,24.9,74.6,50.9,57.9,103.2,54.6,5,5,485.0,108.7,108.5,1.79,16.3,28.1,71.0,49.5,54.2,106.09,50.9,0
4,7,528.0,107.7,111.4,1.95,18.7,28.4,74.5,51.0,54.4,104.32,48.6,3,6,432.0,107.1,116.4,1.82,19.5,24.1,73.9,48.7,56.2,105.17,45.3,1
4,7,533.0,114.4,115.6,1.86,17.6,31.2,71.1,51.2,57.0,100.91,50.3,9,3,576.0,113.7,104.4,2.09,19.9,25.2,71.0,49.1,58.7,97.88,55.7,1
7,4,528.0,115.2,111.0,2.29,20.0,25.7,70.4,49.0,58.6,102.05,53.7,8,3,528.0,111.9,100.1,2.14,19.5,24.1,75.6,51.2,57.3,101.14,57.4,1
4,6,495.0,108.6,112.9,1.78,17.4,30.4,72.9,50.7,54.2,97.6,46.2,3,9,576.0,105.7,111.1,1.61,15.6,28.5,73.1,50.6,52.9,99.21,46.6,0
3,9,576.0,108.0,113.1,1.54,17.9,29.2,73.6,51.5,56.2,99.0,48.3,8,4,576.0,118.1,112.3,1.68,16.0,27.3,70.4,48.2,59.3,100.17,50.0,1
6,4,480.0,111.8,109.9,1.75,18.3,24.8,71.1,49.3,58.3,103.0,51.1,6,5,538.0,113.4,110.2,1.82,17.1,27.8,74.1,50.0,56.6,105.23,49.8,0
6,3,442.0,113.6,107.3,1.71,18.3,29.1,77.3,54.2,58.2,102.24,54.2,7,4,528.0,112.9,109.6,2.14,20.1,31.3,73.9,52.2,56.3,102.5,52.1,0
4,11,745.0,107.1,116.4,1.53,15.6,27.7,73.6,49.8,54.0,99.93,44.4,7,8,745.0,110.6,112.0,1.96,18.3,26.9,73.1,49.2,55.6,104.67,48.8,0
7,8,725.0,109.7,115.5,1.97,17.2,27.0,71.2,48.1,54.3,98.62,45.6,7,7,682.0,106.8,106.6,1.61,16.4,26.0,69.8,48.6,55.0,102.97,50.3,0
7,10,826.0,112.1,113.4,1.81,17.8,27.8,72.6,50.3,56.8,101.23,49.1,8,7,720.0,111.6,111.7,2.15,19.2,23.7,72.3,48.1,57.0,101.5,50.4,1
10,5,735.0,115.4,110.1,1.78,16.7,32.9,74.6,53.6,56.8,99.95,52.5,9,6,730.0,112.4,105.2,1.74,19.5,21.5,73.0,49.3,60.6,100.67,54.9,1
5,10,730.0,104.9,113.1,1.63,18.2,27.1,72.8,49.6,54.4,106.82,46.0,5,10,725.0,107.2,112.7,1.44,16.8,24.5,67.4,46.3,56.2,102.55,47.2,0
13,2,720.0,116.5,108.8,1.88,18.2,27.7,74.2,51.9,59.6,103.0,54.4,7,9,768.0,111.8,110.8,2.13,18.0,27.1,74.3,50.3,56.0,102.13,51.0,0
10,6,773.0,114.2,106.1,1.93,17.7,26.2,75.2,52.1,57.9,103.7,55.1,5,11,768.0,108.5,110.8,1.89,18.6,24.8,72.8,48.5,55.3,102.63,49.0,0
10,6,773.0,113.9,109.7,2.05,17.7,30.1,72.9,50.9,56.1,95.53,51.4,4,11,720.0,110.1,117.4,1.56,15.1,26.2,73.8,48.8,55.6,98.2,43.7,0
9,5,677.0,110.6,107.1,2.3,19.0,27.8,76.3,51.2,54.6,97.31,52.3,4,10,672.0,106.6,109.5,1.89,18.4,25.9,72.6,49.3,54.4,98.04,48.7,0
7,7,682.0,106.8,106.6,1.61,16.4,26.0,69.8,48.6,55.0,102.97,50.3,11,4,720.0,108.1,104.1,1.94,18.5,28.3,71.9,50.3,54.3,97.17,53.3,1
7,7,682.0,110.0,110.6,1.84,18.3,27.8,73.5,50.5,56.1,99.87,50.3,3,12,725.0,109.1,114.6,2.06,17.8,24.5,72.3,47.9,54.9,97.95,46.8,0
9,5,677.0,112.9,107.3,1.95,21.1,23.4,72.4,49.7,59.8,100.57,53.5,9,5,672.0,112.2,109.7,1.83,17.7,29.9,75.4,53.2,56.4,101.71,53.2,0
6,10,778.0,105.1,108.1,1.53,14.7,29.2,74.4,49.9,51.5,100.75,45.0,10,4,677.0,112.2,107.3,2.42,18.6,23.4,75.4,50.4,56.5,98.16,54.0,1
5,10,730.0,104.9,113.1,1.63,18.2,27.1,72.8,49.6,54.4,106.82,46.0,9,6,720.0,108.7,108.9,2.0,19.1,29.1,74.7,51.7,54.4,97.0,50.5,0
5,11,768.0,108.5,110.8,1.89,18.6,24.8,72.8,48.5,55.3,102.63,49.0,5,10,725.0,107.2,112.7,1.44,16.8,24.5,67.4,46.3,56.2,102.55,47.2,1
10,6,773.0,114.2,106.1,1.93,17.7,26.2,75.2,52.1,57.9,103.7,55.1,11,4,720.0,114.2,103.1,2.01,20.0,28.0,76.4,53.1,58.3,101.1,56.9,1
10,5,735.0,115.4,110.1,1.78,16.7,32.9,74.6,53.6,56.8,99.95,52.5,7,8,725.0,109.7,115.5,1.97,17.2,27.0,71.2,48.1,54.3,98.62,45.6,0
12,3,725.0,113.0,103.9,1.65,16.1,24.1,70.5,47.6,57.8,97.42,52.2,8,7,720.0,111.6,111.7,2.15,19.2,23.7,72.3,48.1,57.0,101.5,50.4,0
7,8,745.0,110.6,112.0,1.96,18.3,26.9,73.1,49.2,55.6,104.67,48.8,4,11,745.0,107.1,116.4,1.53,15.6,27.7,73.6,49.8,54.0,99.93,44.4,0
1,13,672.0,100.0,114.5,1.21,14.9,25.4,74.9,50.0,52.7,100.11,41.9,13,2,720.0,116.5,108.8,1.88,18.2,27.7,74.2,51.9,59.6,103.0,54.4,1
9,5,677.0,110.6,107.1,2.3,19.0,27.8,76.3,51.2,54.6,97.31,52.3,4,11,720.0,110.1,117.4,1.56,15.1,26.2,73.8,48.8,55.6,98.2,43.7,1
9,6,730.0,112.4,105.2,1.74,19.5,21.5,73.0,49.3,60.6,100.67,54.9,10,6,773.0,113.9,109.7,2.05,17.7,30.1,72.9,50.9,56.1,95.53,51.4,1
5,9,682.0,111.0,117.3,1.94,17.3,28.5,71.0,49.5,55.0,100.68,47.7,7,10,826.0,112.1,113.4,1.81,17.8,27.8,72.6,50.3,56.8,101.23,49.1,1
7,7,682.0,110.0,110.6,1.84,18.3,27.8,73.5,50.5,56.1,99.87,50.3,6,10,778.0,105.1,108.1,1.53,14.7,29.2,74.4,49.9,51.5,100.75,45.0,1
3,12,725.0,109.1,114.6,2.06,17.8,24.5,72.3,47.9,54.9,97.95,46.8,7,7,682.0,106.8,106.6,1.61,16.4,26.0,69.8,48.6,55.0,102.97,50.3,1
7,8,745.0,110.6,112.0,1.96,18.3,26.9,73.1,49.2,55.6,104.67,48.8,11,4,720.0,108.1,104.1,1.94,18.5,28.3,71.9,50.3,54.3,97.17,53.3,1
9,6,720.0,108.7,108.9,2.0,19.1,29.1,74.7,51.7,54.4,97.0,50.5,10,4,677.0,112.2,107.3,2.42,18.6,23.4,75.4,50.4,56.5,98.16,54.0,1
10,6,773.0,114.2,106.1,1.93,17.7,26.2,75.2,52.1,57.9,103.7,55.1,5,10,725.0,107.2,112.7,1.44,16.8,24.5,67.4,46.3,56.2,102.55,47.2,1
5,10,730.0,104.9,113.1,1.63,18.2,27.1,72.8,49.6,54.4,106.82,46.0,11,4,720.0,114.2,103.1,2.01,20.0,28.0,76.4,53.1,58.3,101.1,56.9,0
1,13,672.0,100.0,114.5,1.21,14.9,25.4,74.9,50.0,52.7,100.11,41.9,7,9,768.0,111.8,110.8,2.13,18.0,27.1,74.3,50.3,56.0,102.13,51.0,1
13,2,720.0,116.5,108.8,1.88,18.2,27.7,74.2,51.9,59.6,103.0,54.4,5,11,768.0,108.5,110.8,1.89,18.6,24.8,72.8,48.5,55.3,102.63,49.0,0
4,11,745.0,107.1,116.4,1.53,15.6,27.7,73.6,49.8,54.0,99.93,44.4,4,10,672.0,106.6,109.5,1.89,18.4,25.9,72.6,49.3,54.4,98.04,48.7,1
9,5,677.0,110.6,107.1,2.3,19.0,27.8,76.3,51.2,54.6,97.31,52.3,9,5,672.0,112.2,109.7,1.83,17.7,29.9,75.4,53.2,56.4,101.71,53.2,1
10,5,735.0,115.4,110.1,1.78,16.7,32.9,74.6,53.6,56.8,99.95,52.5,7,7,682.0,110.0,110.6,1.84,18.3,27.8,73.5,50.5,56.1,99.87,50.3,1
6,10,778.0,105.1,108.1,1.53,14.7,29.2,74.4,49.9,51.5,100.75,45.0,5,9,682.0,111.0,117.3,1.94,17.3,28.5,71.0,49.5,55.0,100.68,47.7,1
12,3,725.0,113.0,103.9,1.65,16.1,24.1,70.5,47.6,57.8,97.42,52.2,9,6,730.0,112.4,105.2,1.74,19.5,21.5,73.0,49.3,60.6,100.67,54.9,0
8,7,720.0,111.6,111.7,2.15,19.2,23.7,72.3,48.1,57.0,101.5,50.4,9,5,677.0,112.9,107.3,1.95,21.1,23.4,72.4,49.7,59.8,100.57,53.5,0
11,4,720.0,108.1,104.1,1.94,18.5,28.3,71.9,50.3,54.3,97.17,53.3,7,8,725.0,109.7,115.5,1.97,17.2,27.0,71.2,48.1,54.3,98.62,45.6,0
